2.05	-0.0024895	0	28.581	-145	0.239	-0.137	0	-130.64	1.2096	-0.68656	1484	1516
2.1	-0.0026709	0	28.554	-145	0.239	-0.138	0	-130.64	1.2106	-0.69162	1484	1516
2.15	-0.0028607	0	28.526	-145	0.239	-0.139	0	-132.07	1.2117	-0.69669	1484	1516
2.2	-0.003059	0	28.499	-145	0.239	-0.14	0	-132.07	1.2129	-0.70176	1484	1516
2.25	-0.003266	0	28.471	-145	0.239	-0.141	0	-133.54	1.2175	-0.70623	1484	1516
2.3	-0.0034818	0	28.443	-145	0.239	-0.142	0	-133.54	1.2187	-0.71131	1484	1516
2.35	-0.0037066	0	28.415	-145	0.239	-0.143	0	-133.54	1.22	-0.71638	1484	1516
2.4	-0.0039405	0	28.387	-145	0.239	-0.144	0	-134.97	1.2254	-0.721	1484	1516
2.45	-0.0041838	0	28.358	-145	0.239	-0.145	0	-136.4	1.2267	-0.72607	1484	1516
2.5	-0.0044365	0	28.329	-145	0.235	-0.143	0	-136.4	1.2081	-0.71614	1484	1516
2.55	-0.0046988	0	28.3	-145	0.231	-0.141	0	-137.85	1.1944	-0.71281	1484	1516
2.6	-0.0049709	0	28.271	-145	0.227	-0.139	0	-137.85	1.1759	-0.70288	1484	1516
2.65	-0.0052529	0	28.241	-145	0.223	-0.137	0	-139.34	1.1575	-0.69295	1484	1516
2.7	-0.005545	0	28.211	-145	0.219	-0.135	0	-139.34	1.1355	-0.68347	1484	1516
2.75	-0.0058472	0	28.181	-145	0.215	-0.133	0	-140.82	1.1171	-0.67354	1484	1516
2.8	-0.0061599	0	28.151	-145	0.211	-0.131	0	-140.82	1.0988	-0.6636	1484	1516
2.85	-0.006483	0	28.121	-145	0.207	-0.129	0	-142.31	1.0806	-0.65367	1484	1516
2.9	-0.0068167	0	28.09	-145	0.203	-0.127	0	-142.31	1.0624	-0.64373	1484	1516
2.95	-0.0071613	0	28.059	-145	0.201	-0.123	0	-143.79	1.0542	-0.62379	1484	1516
3	-0.0075167	0	28.028	-145	0.199	-0.119	0	-143.79	1.0461	-0.60385	1484	1516
3.05	-0.0078833	0	27.997	-145	0.197	-0.115	0	-145.24	1.0375	-0.58061	1484	1516
3.1	-0.008261	0	27.965	-145	0.195	-0.111	0	-145.24	1.0295	-0.56066	1484	1516
3.15	-0.00865	0	27.934	-145	0.193	-0.107	0	-146.61	1.0216	-0.54072	1484	1516
3.2	-0.0090505	0	27.902	-145	0.191	-0.103	0	-146.61	1.0138	-0.52077	1484	1515
3.25	-0.0094626	0	27.869	-145	0.189	-0.099	0	-147.62	1.0059	-0.50082	1484	1515
3.3	-0.0098864	0	27.837	-145	0.185	-0.094	0	-147.62	0.9882	-0.47586	1484	1515
3.35	-0.010322	0	27.804	-145	0.181	-0.089	0	-148.34	0.97216	-0.45091	1484	1515
3.4	-0.01077	0	27.771	-145	0.177	-0.084	0	-148.34	0.95453	-0.42595	1484	1515
3.45	-0.011229	0	27.738	-145	0.173	-0.079	0	-148.8	0.93695	-0.40099	1484	1515
3.5	-0.011701	0	27.705	-145	0.169	-0.074	0	-148.8	0.92049	-0.37423	1484	1515
3.55	-0.012186	0	27.672	-145	0.165	-0.069	0	-149	0.90304	-0.34926	1484	1515
3.6	-0.012683	0	27.638	-145	0.161	-0.064	0	-149	0.88565	-0.32429	1484	1515
3.65	-0.013192	0	27.604	-145	0.157	-0.059	0	-149	0.86832	-0.29932	1484	1515
3.7	-0.013714	0	27.57	-145	0.159	-0.064	0	-149	0.88105	-0.32436	1484	1515
3.75	-0.014249	0	27.536	-145	0.161	-0.069	0	-148.79	0.8778	-0.34984	1484	1515
3.8	-0.014797	0	27.501	-145	0.163	-0.074	0	-148.79	0.89067	-0.37488	1484	1515
3.85	-0.015358	0	27.466	-145	0.166	-0.077	0	-148.37	0.90861	-0.38992	1484	1515
3.9	-0.015932	0	27.431	-145	0.169	-0.08	0	-148.37	0.92661	-0.40496	1484	1515
3.95	-0.016519	0	27.396	-145	0.172	-0.083	0	-147.71	0.94468	-0.42	1484	1515
4	-0.01712	0	27.361	-145	0.175	-0.084	0	-147.71	0.96282	-0.42504	1484	1515
4.05	-0.017734	0	27.325	-145	0.178	-0.085	0	-146.86	0.97683	-0.42693	1484	1515
4.1	-0.018362	0	27.29	-145	0.181	-0.086	0	-146.86	0.99511	-0.43197	1484	1515
4.15	-0.019004	0	27.254	-145	0.184	-0.087	0	-145.83	1.0135	-0.43702	1484	1515
4.2	-0.019659	0	27.218	-145	0.187	-0.088	0	-145.83	1.0302	-0.43696	1484	1515
4.25	-0.020328	0	27.181	-145	0.19	-0.089	0	-144.66	1.0487	-0.44201	1484	1515
4.3	-0.021012	0	27.145	-145	0.192	-0.098	0	-144.66	1.0623	-0.48706	1484	1516
4.35	-0.021709	0	27.108	-145	0.194	-0.107	0	-143.37	1.0755	-0.53211	1484	1516
4.4	-0.022421	0	27.071	-145	0.196	-0.116	0	-143.37	1.0892	-0.57717	1484	1516
4.45	-0.023147	0	27.034	-145	0.198	-0.125	0	-141.95	1.103	-0.62223	1484	1516
4.5	-0.023887	0	26.997	-145	0.2	-0.134	0	-141.95	1.1168	-0.6673	1484	1516
4.55	-0.024642	0	26.959	-145	0.202	-0.143	0	-140.55	1.1308	-0.71237	1484	1516
4.6	-0.025412	0	26.921	-145	0.205	-0.15	0	-140.55	1.1498	-0.74744	1484	1516
4.65	-0.026196	0	26.884	-145	0.208	-0.157	0	-139.52	1.172	-0.78942	1484	1516
4.7	-0.026995	0	26.845	-145	0.211	-0.164	0	-139.52	1.1912	-0.8245	1484	1516
4.75	-0.027809	0	26.807	-145	0.214	-0.171	0	-138.82	1.2104	-0.85959	1484	1516
