6.400006,$DVPDL,496893000,100000,0.000000,-0.000000,-0.000000,0.000,-0.002,0.001,100*71
6.550007,$DVPDL,496993000,100000,0.000000,-0.000000,-0.000000,0.000,-0.002,0.001,100*70
6.700007,$DVPDL,497093000,100000,0.000000,-0.000000,-0.000000,0.000,-0.003,0.001,100*79
6.850008,$DVPDL,497193000,100000,0.000000,-0.000000,-0.000000,0.001,-0.003,0.001,100*79
7.000009,$DVPDL,497293000,100000,0.000000,-0.000000,-0.000000,0.001,-0.003,0.000,100*7B
7.300010,$DVPDL,497893000,100000,0.000000,-0.000000,-0.000000,0.001,-0.003,0.001,100*70
7.450010,$DVPDL,497993000,100000,0.000000,-0.000000,-0.000000,0.002,-0.004,0.001,100*75
7.600011,$DVPDL,498093000,100000,0.000000,-0.000000,-0.000000,0.002,-0.004,0.001,100*73
7.750011,$DVPDL,498193000,100000,0.000000,-0.000000,-0.000000,0.002,-0.002,0.000,100*75
7.900012,$DVPDL,498293000,100000,0.000000,-0.000000,-0.000000,0.002,-0.001,-0.000,100*58
8.050013,$DVPDL,498393000,100000,0.000000,-0.000000,-0.000000,0.001,-0.001,0.000,100*77
8.200013,$DVPDL,498493000,100000,0.000000,-0.000000,-0.000000,0.001,-0.001,0.000,100*70
8.450014,$DVPDL,499093000,100000,0.000013,-0.000032,-0.003940,0.001,0.001,0.000,100*55
8.600015,$DVPDL,499193000,100000,0.000170,0.000038,-0.005720,0.000,0.003,-0.001,100*56
8.800015,$DVPDL,499293000,100000,0.000131,-0.000069,-0.004410,-0.000,0.003,-0.001,100*55
8.950016,$DVPDL,499393000,100000,0.000049,0.000081,-0.004594,0.000,0.001,-0.000,100*52
9.100017,$DVPDL,499493000,100000,-0.000089,-0.000039,-0.008972,0.001,0.001,0.000,100*7E
9.250017,$DVPDL,499593000,100000,0.000015,-0.000036,-0.004561,0.001,0.003,0.001,100*59
9.400018,$DVPDL,499693000,100000,0.000005,-0.000011,-0.001391,0.001,0.002,0.001,100*53
9.650019,$DVPDL,500293000,100000,0.000016,-0.000036,-0.004560,0.000,-0.000,0.000,100*73
9.800019,$DVPDL,500393000,100000,0.000015,-0.000038,-0.004766,0.000,-0.001,0.000,100*7A
10.000020,$DVPDL,500493000,100000,0.000005,-0.000010,-0.001273,0.001,-0.001,0.000,100*73
10.150021,$DVPDL,500593000,100000,0.000035,0.000105,-0.001629,0.002,-0.000,0.000,100*50
10.300021,$DVPDL,500693000,100000,0.000617,-0.001537,0.000513,0.001,0.000,0.000,100*74
10.450022,$DVPDL,500793000,100000,-0.005393,-0.001410,0.000184,0.001,0.001,0.001,100*5A
10.600022,$DVPDL,500893000,100000,-0.003344,-0.000799,-0.000478,0.001,0.002,0.001,100*72
10.900023,$DVPDL,501493000,100000,0.007669,0.001363,0.010083,-0.001,0.015,0.001,100*76
11.050024,$DVPDL,501593000,100000,0.008021,0.002592,0.011620,-0.001,0.015,-0.000,100*5B
11.250025,$DVPDL,501693000,100000,0.005991,0.002445,0.013231,-0.001,0.017,-0.001,100*59
11.400025,$DVPDL,501793000,100000,0.004163,0.001252,0.014803,-0.001,0.016,0.001,100*7F
11.550026,$DVPDL,501893000,100000,0.003080,0.000497,0.015270,-0.001,0.018,0.001,100*74
11.700027,$DVPDL,501993000,100000,0.004340,-0.000446,0.015883,0.000,0.018,0.002,100*75
11.850027,$DVPDL,502093000,100000,0.005696,-0.001461,0.016324,0.000,0.020,0.001,100*79
12.050028,$DVPDL,502693000,100000,0.006378,-0.001298,0.022009,-0.000,0.023,0.002,100*5F
12.200028,$DVPDL,502793000,100000,0.005397,-0.001207,0.022378,0.001,0.023,0.001,100*70
12.350029,$DVPDL,502893000,100000,0.004650,-0.001170,0.022476,0.001,0.024,0.001,100*7D
12.500030,$DVPDL,502993000,100000,0.003775,-0.000157,0.023380,0.001,0.024,0.000,100*77
12.650030,$DVPDL,503093000,100000,0.003056,-0.001300,0.024264,0.003,0.024,-0.001,100*5A
12.800031,$DVPDL,503193000,100000,0.002510,-0.001958,0.024555,0.002,0.025,-0.000,100*5E
13.000031,$DVPDL,503293000,100000,0.003186,-0.002220,0.024523,0.002,0.025,-0.001,100*50
13.250032,$DVPDL,503893000,100000,-0.000836,-0.003035,0.028618,0.002,0.015,0.003,100*5A
13.400033,$DVPDL,503993000,100000,-0.001786,-0.002102,0.029030,0.002,0.017,0.002,100*54
13.550034,$DVPDL,504093000,100000,-0.003244,-0.000376,0.029594,0.004,0.019,0.002,100*53
13.700034,$DVPDL,504193000,100000,-0.003697,0.000127,0.029876,0.004,0.020,0.001,100*7B
13.850035,$DVPDL,504293000,100000,-0.003907,0.000095,0.029693,0.006,0.021,-0.001,100*5D
14.000035,$DVPDL,504393000,100000,-0.004664,0.000128,0.029770,0.006,0.020,-0.000,100*5A
14.150036,$DVPDL,504493000,100000,-0.005552,0.001316,0.030025,0.007,0.024,-0.002,100*5C
14.300036,$DVPDL,504593000,100000,-0.005678,0.002481,0.030493,0.005,0.025,-0.001,100*55
14.450037,$DVPDL,505093000,100000,-0.003765,0.001360,0.030469,0.005,0.022,-0.000,100*52
14.600038,$DVPDL,505193000,100000,-0.002546,0.000946,0.030294,0.005,0.023,-0.001,100*5A
14.750038,$DVPDL,505293000,100000,-0.001740,0.001144,0.030415,0.005,0.023,0.000,100*76
14.900039,$DVPDL,505393000,100000,-0.000907,0.000968,0.030113,0.004,0.023,0.000,100*7E
15.050039,$DVPDL,505493000,100000,0.000333,0.001197,0.029990,0.004,0.022,-0.000,100*77

